addr,n,hold_med,train_pnl,hold_pnl,sharpe,t_stat,top_coin
0x1169a721e2e2052ac3768ca3a6e120b745247097,691,755.13265,3698.69752868,7199.77967593,4.189949829040021,3.2400067393451404,@107
0x0c76ba888059b8b13787835117f3f55899179ced,642,96.2605,5176.7878562,5266.64559227,4.147029038345351,2.638645114547906,PUMP
0x52516d3ee158365393598028055769354d45a3dd,1479,370.20093333333335,76791.453994,8293.89269,4.13194223513956,5.30087780482285,ZEC
0x5d9082e49deaf33a5ae042ee439cc8d8401a57c9,1416,2875.4187583333332,30389.18948344,8421.33462493,4.126965436025273,1.946588839293174,@107
0x607c7fbcfda3b2ae0b474c1b72d6e03763028472,556,2739.8804666666665,37582.348896,6161.599853,4.099272267209138,2.0136176443849325,xyz:CRCL
0xdc5ad3b588ba2aa050522dd92ad9053ed03f0467,1159,26.546416666666666,2579.76324283,829.82100516,4.093541304439953,1.5844125243603187,HYPE
0xcd4ece3b233c3e4b2d86a3a59508aeb3f1cd793f,1096,310.6472583333333,2057.7621827899998,5793.3208010299995,4.080865557856804,3.674442524165331,BTC
0xcf15a5536dad7a3f73e4a65093057b097d397e1d,361,482.3224666666667,3169.53701918,1069.31421292,4.051500090226625,1.193662308925533,HYPE
0x1a6132837f1857196677f06515041bb817affe9e,5931,1744.0529333333334,19140.435295,26801.317626,4.043344474266821,6.719149093585425,HYPE
0x2a9b6f644b4632f4055129ae062ac6bf4a739795,2834,118.336225,4389.129371,4169.173002,3.9847455051309626,2.9648132734275507,FARTCOIN
0x8f50b637e40e2f80be45fde317c94312f529769f,4734,300.0239833333334,19827.59554387,4852.588962,3.9764674579239174,1.1656081744408628,HYPE
0xa37265a1d6f09e2077bea4e952a598cd6e937ef0,710,347.35583333333335,29778.16952156,15502.30119,3.9488035712484533,4.811984046307032,ETH
0xe682e76e2aebeca312b4d7428beb6c8be1cd1b0c,664,165.37640833333333,16220.58021442,4511.2250750700005,3.930030352775549,2.711153964448788,xyz:SILVER
0xe17062bfb97b44d9357dd4131729bd821d62e636,457,1153.0489666666667,4240.928117,346.287781,3.923722619093135,2.1622604228303755,BTC
0x35a0259779817daf4bedc8a575bce4c29d14dc5a,1346,2061.258158333333,35724.089169,89480.280253,3.921245311160952,2.9870346086743846,HYPE
0x93aa4f45f8e795b81ec48b5d613302f135020d88,765,693.81375,18493.14141748,12145.68569457,3.916539576919454,2.12055092262417,@107
0xa3e23970b685f82164d74f03a6d837f8ffca57b6,2387,80.62495,5164.777187,4673.486842,3.8932746533441014,2.4725670558522523,BTC
0x77998579f578c01030db65e75edc47bfe890c291,380,1492.82985,8933.510361999999,30006.869394999998,3.8893042313195987,3.0379385759009114,BTC
0x4b9c944952c56033ae5c2a57550fe3c8c3287d44,404,757.3822333333334,7410.884398,9019.360005,3.883291743468117,3.001827904291983,BTC
0x8cfe15574d83fae06e6f7a1c30f5c603a5d164be,114,1895.0092416666666,5252.65061159,10337.91349662,3.8628057729264285,2.806599784917955,@107
0x0d450cb737f73f2985e9c39976fd00d6b94bf3d7,4118,761.83965,20629.366656,30412.668443000002,3.8520395990308063,2.460003475369177,HYPE
0xeba4e5e08f48aa9db9b395ab0e40d6ac70f448b1,9222,81.44718333333333,122420.25052897,83065.71371699999,3.846746353696882,1.6961194715005872,BTC
0x27d33e77c8e6335089f56e399bf706ae9ad402b9,2112,1652.5258583333334,82384.942226,40296.584926999996,3.8461373701164567,3.107568919187035,SOL
0x166866a2845506f6b4c817482fe53b4985882ea6,2000,14.040866666666666,29264.69516536,6574.55016,3.844819457038079,1.8956987600690058,xyz:CL
0x8cf7baae1bb4662b82564b1b8d8b2a88f90c2150,10138,2444.9736583333333,14572.4772205,1287.5510495899998,3.805351996008109,1.601985793834161,cash:USA500
0xe4e792538f35285bc8ce0be084f39015ea0dc475,1894,390.5741,7026.384849,8341.222,3.7919191215308747,3.2110238133798563,BTC
0x508e03d472812016f04da0a001d648af76d98c5b,562,771.1489333333334,5894.944551,1712.547466,3.756360990859569,2.165333856705776,xyz:CL
0xc9ccdbab8f977a797d5cb2adb3d52cfb1a15bcaf,1151,160.53972499999998,40046.2532,7232.79182,3.748020992083663,1.1386603605188217,SOL
0x10a7ac85ef2d678a4420c4dc59d8cd7dab8767db,1574,53.41595,22066.59744958,5648.19216131,3.670459335313516,2.804090375951715,BTC
0xec9ea1a348c65acb50af2077afe74d7d561f8e56,2976,17.871825,17514.54957043,5377.121877,3.6255991267011773,3.4769604935750524,xyz:BRENTOIL
0xd70d4d38b4f8ebce6dfab6630680b290e1609feb,2000,9.866808333333335,3418.22174935,2447.149222,3.5921699699249325,2.1975931899145302,LIT
0xc09b7082026491173c90579a3b120a844be471e7,763,5.569816666666667,992.357905,604.235243,3.5654316725435207,1.4302225948953322,PURR
0xc31141b109a162506c06cd1aaf228b5f005ced23,3492,672.9421333333333,11211.76043,25021.785821,3.561015581960047,3.0583397135718697,HYPE
0x761ca4c2245dd32f5e5996631768caded87cb612,856,1392.0866500000002,9117.44382348,12125.160244679999,3.5607328055293954,2.5185838236106113,@107
0x6504160c613592f8ae8b5dd3c36918b6cdd6a254,1077,607.0030333333334,2447.4051323599997,2654.50201163,3.527667189420981,2.4734194642382796,HYPE
0x535191d6d49922d69cc7829dbb73e48694840db7,2296,482.82841666666667,59329.828547000005,17508.00693385,3.5174346302827817,1.7491295124490112,BTC
0xfba4d8b989058c8662e641d6e1eee47a46b2d6d6,2000,21.829766666666664,912.1876177600001,6248.8575624000005,3.5090424181573305,3.1335547296824418,BTC
0xa3841926df41af36b18836839b97a6f13853a374,6646,64.27134166666667,40803.36478412,6967.26437355,3.4961278795743014,1.1876493100206855,HYPE
0x03ce7863a2b62f4e227fd98605b79beb32618c76,7961,388.149,10657.35655106,14142.33875205,3.4527777184203834,2.969598327593781,BTC
0x938fcf34101e3ff5977ced8e50481be6f0bb13b0,1711,1833.7277666666666,7421.9347990100005,36757.15819013,3.4517492021425467,3.0502406031483176,HYPE
0x2f554cc12f7fc113288e3d0153891973651fee59,1742,305.66586666666666,2565.17192954,592.449355,3.414237049500472,0.9359121166474265,HYPE
0x4625020acfb1bad7df0be4c09ecf2968def5df74,5167,694.7895416666667,29190.65532275,14236.69800146,3.406106835054972,2.128636080255552,HYPE
0x45bafad54b4491f0f0041614304376c95bff9082,3042,84.20841666666666,23497.02142118,15388.58396568,3.3949140441921237,2.3971846687806626,ETH
0x05b51f53f09155478af947f0b6bfca30f2fc3aaa,1485,60.575066666666665,21966.32511794,14027.0051328,3.3883692258860636,5.260931253908185,HYPE
0xa71de7e1b7ed086b4ede0be541e7076c51244541,162,853.4658583333332,2181.29454995,216.19357901,3.372759734012853,2.6720719485459057,xyz:CL
0xe9873814c821a97f5bfc7e504a162f51c20e8f56,999,325.6431666666667,16548.863083,958.3673050000001,3.346294511940879,0.4327055035685337,BTC
0x96d51bfb2eb2c52265e9db1811b3ce65e3351127,720,718.7546666666667,7285.030317,24377.44191162,3.337782250469919,2.599179558433941,TON
0x24555b39d91e53c4c7811219ece75b15fd9eabc3,835,2656.377025,3870.864927,2652.71398,3.3180441847693425,1.5389460964327948,xyz:CL
0x6802f330c59cf9cf3a29f16d15bd244dd94fd518,270,1203.817075,2730.00632567,6182.3724988799995,3.303499813214189,2.735924694227261,@107
0xfdb3cdd196df0b2c187d5631b2e1c639a4723dc8,800,1043.0786333333333,9069.218857,2435.7293720000002,3.290822539967122,1.3036233549365637,SOL
0xf32944aa9b778eac9e5b280a0b030421844d5435,583,892.975625,1716.80606753,3105.94315414,3.2900283018318777,3.2013368109689444,@107
0x6d4008d98ab9d1b1598452bac66ce0fff94425b5,3650,186.98619166666668,66015.733125,1566.7282549999998,3.28399844288402,0.29861870523337714,BTC
0x85e410e4c535cb1709dbd36468f132037a5b2087,1685,1151.3853333333334,5327.48583169,12167.34287061,3.257216979205652,2.4386010089639436,@107
0x363246a966b41b2c9fb22fc427d4b12851ec4181,3850,7.009566666666666,4960.210906,15.87207299999999,3.256536154678891,0.0630030878088351,xyz:SKHX
0x9155edc011c8345cb63a1fe2808c3b7177fc458b,1091,609.0386166666667,1922.5278326100001,694.94357576,3.2341779897203633,1.7747558717373544,FARTCOIN
0x02469e7afb9e193f40790c25811c5970050ebffe,321,1857.36655,1813.04531204,4290.82595952,3.214789023155631,2.449643671722761,ETH
0xd205b02969b04af5a87112ca24d27573aea2ae46,1132,276.45138333333335,79149.131846,17087.340423,3.199993161218956,2.1660602180603976,BTC
0x6a7fb420f31483b8a6cc6ce02e26e4787aed2d43,2413,183.97813333333335,7642.89012045,1784.62576108,3.1950524888965433,0.8055683138668822,HYPE
0x6cf0ee6373f13066608857301442c549ef6c59a2,2575,29.393908333333336,11605.886628369999,6479.98485391,3.1775136553714396,1.4819827418491167,@107
0xea1eb2ca1e83e22042d064d875a683c47f2c6bd9,3819,124.38945833333332,35167.286306,16368.11789,3.1765234687285036,1.1700978217762301,BTC
0x0dabdea698098e4f098b87bbee15541d0df9b9e4,1180,44.42098333333333,2899.70660262,276.84921857,3.173822672408629,0.7946539095495082,hyna:HYPE
0xc6bc014ceea7252ca424f0a3383d897d3705f581,1248,444.25151666666665,2292.184784,4006.9525680899997,3.1701403011684297,2.308819923357718,SOL
0x2ac4880624dae9e823874d65e43bfeba97fc61b5,1023,72.92543333333333,9172.620029,13051.986809,3.167800827710922,2.213077885854677,xyz:SPCX
0xa808e739ffa3a294e200e62d419ca20e17864238,2107,170.3802,2565.231243,9632.602936,3.1578721865468315,2.5650031647621288,SOL
0x8ce248a79ad77b12dcf6eb04d3b6c8aba98bfa5d,422,155.46225833333332,2317.91136245,323.96250696,3.1540028441836343,1.5174761546546702,@107
0xb073b9ffab32a5148dce6a2444f815959cd5d281,615,141.98156666666668,9963.50299603,3922.586621,3.151308693310019,3.795284888796877,BTC
0x91630957c2535d108499e3c8f28e55dbbb3058ed,475,69.02543333333334,3274.41155744,1771.8900636199999,3.109246244391121,1.5223549429360308,@151
0x60ada1b25c46587d1774122ede882be9b9317d72,139,435.20690833333333,808.6038661700001,11273.54143001,3.0892138963819553,2.9143230545119456,xyz:CL
0x9b54264d7502f80163ea949038aad771eae67e38,6000,212.61396666666667,35412.841377,9407.268380900001,3.0280967607931166,0.9823570427033262,HYPE
0x04aa3ce65a0bf7d74f7013aed54a491d411aa788,4003,1472.6879,4138.351151,448.345137,3.010316167681604,0.5940043133113282,BTC
0x1ca9476e40e09514bdcda340b0c02ed66ea40951,800,89.28673333333333,568.258974,512.975488,3.0069735765159376,2.9432281528310025,HYPE
0xb28ab6ab51cf540aed994a8aac011a8785ddeb41,1752,152.78115,1522.180427,4468.72262625,2.98550444242681,2.731174093933375,HYPE
0xc9d46b11f3b1bbc85ebedfffca09707f8f28dca1,3803,23.739316666666667,20431.29927972,2595.7640509999997,2.9790513044280917,0.40994093314610086,LIT
0x44c872c879046716b553d239992ade31a476e612,4917,470.98450833333334,2143.390603,2731.960523,2.977514247667833,2.8353976510948447,SOL
0x15dbc42a6a6a707f5f4ea2181a6c06fc745d1e4e,5951,504.5357333333333,31532.72291403,9968.93555627,2.9555206445423754,2.316085094457853,HYPE
0x3d579384788a4fa74e9af4dbc4fb89fd49f48fc4,3042,902.3912166666667,4242.549107,9112.7404,2.943148932599823,4.617878802888612,HYPE
0x821dbb4ed1a7d9bf25a12e156f4ec10d9af1f95c,3667,15.30645,10866.66145025,6659.7638563,2.942997724503265,2.2055312984840705,cash:KWEB
0x934c8b08a12a2c06641de0e5755fcf77ef609db8,4911,62.940466666666666,5200.95747201,642.70567696,2.9284445405683495,0.48391728121874056,ENA
0xb5eb64111174782f64e94ea3d5171d5574128ed2,1092,365.70341666666667,4615.57556688,3872.67018267,2.8884073441624025,2.25502257233329,@107
0x02f02fb60ac7fda9f47d0c4a5488343858779dc8,1018,492.1447166666667,6161.96394273,1994.04860536,2.8798982086840725,2.897629253951458,BTC
0xe7f3ec7725bf9a5e377caddc8874bb360308200b,673,973.7711166666668,44592.430189,6335.6,2.8507688050491,3.5053158685519343,BTC
0x8c3db6464a597b986eba21252ce1a5bf5266e860,266,466.55336666666665,1443.72677361,1138.6503530100001,2.8304598762022835,1.3570456663947745,BTC
0x192dfd9c08cd9e17cc695913bca39b36ec425324,1134,50.49036666666667,1830.523279,5224.84783197,2.828231042325344,2.289443428025972,xyz:CL
0xee7fd638e9b42092dd292349d8526a253be75401,3116,1730.80745,22080.957688,50076.929561,2.8241026437018326,2.0658881831007223,xyz:SKHX
0x44fbbb9a4b770ee85ae0ab434c7ffdb9fbe563df,8538,131.69970833333332,14216.37308768,345.14658405,2.8114266472085894,0.26108921415879305,HYPE
0x1d7177e6dc59bea0b80dc867d51868d617885878,2336,1487.5696666666668,21008.28540975,9675.45005426,2.8013310607213104,1.1991362647575472,HYPE
0x4dd6e1094e99459bee550d5b7f20aec4b5de7bc9,667,34.19296666666666,1753.059055,553.2289079999999,2.777296501317376,1.1477321620904481,BTC
0x1e3f127785d3990269cd3ae5ca31e86d18be3650,4162,129.74681666666666,3111.29301505,4559.77047055,2.753617250533584,2.7955221673410877,HYPE
0x06d5af06a3a7d29909e1cdc7a9deded2fb14ab57,1178,910.7209333333333,32734.296097000002,32791.881003,2.7515655279379696,2.2717979516120446,HYPE
0x977da36660efc8131eb534bfacea35de15349337,1642,659.4302666666667,7409.24842687,18816.96409627,2.7077135303114996,2.2854024510190127,HYPE
0xef99a217bcbcc1b8588523053aa88ec1314c217b,664,2795.916166666667,8743.00731232,42144.833485999996,2.701100371556162,2.2920451033419535,ZEC
0x5f5af39b166e5ddc2658233b3d16cf0cbb8c40d1,9465,1553.7026166666667,12286.938773,4555.915086,2.7000746800335484,1.0410525278075704,xyz:GOLD
0xc04f39444b44716fd98f3782efad400fe2711b3d,10000,141.5487,17123.72761744,23203.6315,2.689704921386029,2.9173714803979225,BTC
0xb68993e53cef153afacf4532d191bda404a1f095,1424,69.23268333333334,17323.612631340002,1227.0417998399998,2.6734086428765935,0.27613520950145626,@107
0x6336668738f86420484c37ee954a1c006a7be431,482,931.1857166666666,10846.31357064,222.21969399999992,2.6582081291515944,0.1851649726110725,xyz:SILVER
0xe873f63b159e3bc53c2b1c4eabf63a237ec516f4,561,782.4130166666666,1072.691574,1783.9841230000002,2.6456788695010727,1.7966924834021287,HYPE
0xd4ea8235fd0b25df72001474d7b8120d4b9998f9,3912,262.66638333333333,30098.51076797,3098.3242839999994,2.6447203441638076,0.2673114982410251,FARTCOIN
0x5d1124fb77c539ec92e3ef853053bbce1e98271b,384,2736.3419166666667,18411.834867999998,780.631629,2.6315418366350425,0.4920613373459025,xyz:CL
0x834c27ccdd88624ba1196bacb8d0ecba123cbe0d,3117,26.411783333333332,803.382828,629.620771,2.6076567241528914,2.315695567723329,BTC
0x9ee19889d7447a54319bb5c74a32585a3d228631,575,586.8295916666666,33722.72398923,188.67567447000002,2.594071650457822,0.5478596763782676,xyz:CL
0xd579c9ba028f814616f6332f2d1f505aee73e389,312,1610.7352583333334,30249.068046,2049.802403,2.565279826042342,0.9487990672879533,xyz:CL
0xed7c40e138cb25e79d94295882c66ac8197fb66e,1548,63.938916666666664,20527.0700819,5416.136108,2.529324712143944,2.146897213619594,BTC
0x4efcddbf958781d8c7b49b1233c1d6f8112ec971,688,983.5915,6802.475139730001,3758.37576141,2.4643341692099137,1.6929728654126348,HYPE
0xc993ef2e69fb55a2beb1c2344469be4fe0fc72b9,1492,5.90905,3822.295272,421.748054,2.4165193279997528,0.4488471447144008,HYPE
0x5108cd0a328ed28c277f958761fe1cda60c21aa8,4967,501.7844166666667,11461.304268,4761.289505,2.3626366317418976,0.835298469352405,PAXG
0xbe96ede614ea3765e542c592a05f7ce3c46342cd,695,258.2943833333333,4066.854815,248.12995,2.3368207707593665,0.5026256346566521,BTC
0x649b484cee3a568c297ea6e15173dda75b0884b0,685,836.7811916666667,3364.13887304,51.236523000000034,2.3304076186869955,0.0789196320987418,xyz:XYZ100
0xb04031d5adc4ef6bf66d9206f0b301770ea5a19a,2069,218.33775,3373.47308962,2165.374252,2.2755696194691666,1.0420505021638735,BTC
0xb9991b5dc46fb1fc5bda76cccf52ed4a38384538,3234,150.999975,3320.209007,11004.995373,2.271604495134478,1.9284730041400358,ZEC
0xe69accecc45dc1023fb8e9a24ef0ba9ac5b44a3a,10000,923.2272833333334,79394.410029,78321.743848,2.2703118601375802,2.5080201670125333,xyz:CL
0x9042c6aedf85b2f80b29d90c9e53178fdbc79bbc,1742,222.73596666666666,317.28262712,1348.10761553,2.261439859854587,2.600818874681256,BTC
0xecbbebeb4fbef7021d5b60f80beeca74d229ed46,1690,75.32776666666666,1639.6948875,1714.94781608,2.2605129270247906,1.4775201502626565,xyz:SP500
0x0dd7dfbfe8d8062871a8b7161d3eb1076a2a1761,697,20.9512,850.85444141,1431.78425613,2.233566906032475,1.4752475073130897,HYPE
0xcd93dc949a1aa0a7887a2acf7f6a127e97783b5f,460,2132.4649083333334,15852.612669000002,24055.910808,2.2004358730524873,2.5726435377835375,BTC
0xfc0a9d73b4382348bac7f4f600439bc61bb00271,5415,12.796133333333334,250.096624,1201.9029979,2.1875666883009837,1.82583494869349,xyz:CL
0x8757ac4188aa097d3737aabc37b41d40c203cad0,787,1314.7155333333333,3069.5648,10.541074999999989,2.088035725554596,0.01070679872718733,HYPE
0x7817ec09945ec3f2fc6a6ddbec3b3c602445e3bb,400,1091.5662333333332,9349.630724999999,3363.9451839999997,2.069764860643877,0.7933911317389881,BTC
0xaa446e32b8c1f1bb82e6a548c6baf54654ebe911,1272,407.98905,6735.707796,20508.56035473,2.0642727213636483,1.5657845871052498,HYPE
0x3e4515b004138b523c55fb7fe928480358500ef7,3223,170.18855,184766.77710553,16607.127673,2.0626097252702853,1.50534249361151,ETH
0xb16395a96326a115102335ffb4da07ee2a90a72f,2956,853.2561000000001,18494.1834512,13832.86492105,2.0536447881169635,3.5728674527058826,xyz:CL
0x25916752879094601bd42be5ccdc139185c86b25,104,1105.2346083333332,693.6329406599999,196.02092600999998,2.0201771415218532,2.0938355621792146,xyz:XYZ100
0x543dea2479bb8527c71bf4e52802b017212589e6,1069,821.8960333333333,3065.1954966400003,101.42815697999997,1.9709638199681816,0.11998082583590157,BTC
0x6986060e76998e7db6f092f93aa6997ddd9d8227,808,139.02105833333334,6442.535241,12069.76866,1.9610339354132988,1.4376879310956214,HYPE
0x8844eb7b4e11adbedfb87739c83f151bf0e32c64,2320,1494.8445083333334,23471.304487999998,1896.4349280000001,1.9111965084979328,0.15679732063751883,BTC
0x3ac0c0c31037818b90f9fb28b2011b2a4d9f0f86,840,596.41805,771.91912333,130.52051618,1.902935357876742,0.5791305986220899,@151
0xef79b9d76590b873409430b17b0ec9aecc64fb70,1810,19.458525,1421.44591204,29583.04736208,1.8747786128219122,1.791678584784471,HYPE
0x118c6cb819f6a585885241d582f992840fd73de5,4866,938.2547,32512.5312042,10551.83639777,1.8473065964116395,0.7198122132412179,xyz:BRENTOIL
0x03253d6409fb0288323b1daa153dd72e8e7af51d,2684,67.9007,12167.84056073,13323.81659519,1.8447063692065566,1.1186225005982195,HYPE
0x570536c56f4ed8df9c4636bafae009f7c13734f6,825,757.0426083333333,164.74518299,517.1802963,1.82025226131366,1.4123700572172382,#20
0x017ddfd4c44ee369ebced68db13358c015e9a42d,2291,1095.0949333333333,8040.97833629,209.23952877999992,1.8154641418970958,0.05915861055165841,HYPE
0xcc1c88520bd6a8f9fbef6094f790ca0103dc225a,142,173.29516666666666,4720.11926796,708.26196314,1.808893163524494,2.282140430640999,BTC
0xa01067f872ef9ed63df82d9675383789eb870884,1032,409.988775,1083.9823685200001,1381.0086979999999,1.8017599135265328,2.3436448463039827,xyz:TSLA
0xd28a9fb4c656b815bfa452d089673a7735ee2124,8479,63.62845,17629.79959184,12504.31571023,1.699192499572584,2.9487857233547468,HYPE
0xe9333a7c8d7947265bcc1a5063df4b3ac5b9afdb,3109,764.2582333333334,15242.343845,629.4600089999997,1.6489475355138135,0.1010552996597269,HYPE
0x46bf821d678ef32f406f0522ebb8f44f678430b5,2363,773.8797166666667,8145.018109,10398.55114,1.6482944153100565,1.4016682239762477,xyz:SKHX
0x45f3659785468c122609951014bc66a7c472f640,1078,1509.0492333333332,5366.529756,4144.92085622,1.6311205010957917,1.5614558465630113,ETH
0x4a671356dddf2e12bcba704bee80b956d7e0da8d,2000,1003.7779666666667,6283.339335000001,7980.148118,1.5954252429899944,1.3870417513202646,xyz:MU
0xf97c5df40558dbd9105e40d35ea2ac0fa314982b,1103,144.85930833333333,1834.59088011,7151.500467,1.5676433611621072,1.300258532553641,HYPE
0xe71540efe8ada263a137285e3117b5999ed5872a,384,417.9766666666667,4513.28884804,274.84396039999996,1.4749497171311325,0.6024566232796426,BTC
0x5bc81274740a73d33ec8539182c326b8b58004c2,2460,229.978875,1635.007626,462.027179,1.385058894192275,0.43918417198073506,HYPE
0x77fa904ad309759ce8fd24436cb90ec6ad1cb99d,3379,214.38183333333333,5742.2899024,6692.52081756,1.3685285312161268,0.8166667289184434,@294
0x3f8f352217687d755c6d7b879eaed1e9141eb66a,4246,103.87588333333333,5757.18420305,1010.2979356800001,1.3202644181205665,0.2691927921589984,HYPE
0xfc55a72ec00ea3595ba5119882c7e7adb52985ca,1309,275.463125,2623.237861,69.49213399999992,1.248115149080106,0.0579533883372534,BTC
0xf01874b954e8a9b9f65f2489087bc49efa479b07,473,339.8914,17037.20903203,1297.08863802,1.2351095082889552,3.1104376095021222,@260
0x9e55b0e43b7f7f3909af841d326b2dadfda9392e,2465,381.10883333333334,6071.48473771,13649.05845615,1.1804753518809745,6.210271318070371,xyz:XYZ100
0xd0a7383d42b4f7e3dbfcf38c0c8d9c0994700aa7,1817,485.51953333333336,1876.87591193,634.0815112500001,1.0253799888342783,0.27096224281195613,HYPE
0xed62616a7c1dd354801f4e72389299a81493e004,2423,1368.5508833333333,5450.86656158,5747.347646130001,1.005918978283625,0.5406234955887202,PUMP
0xddafd8c053d8b52e407428a85617b7fa67d08f9a,2374,20.59725,288.46310344,149.74106944999997,0.9353975892445962,0.340671346775605,xyz:XYZ100
0xb0337ad3871e8b3018f94fb10b202f48c90ced83,793,502.84471666666667,1367.951193,518.8664969999999,0.5758127642979731,0.16008293094242604,HYPE
