addr,n,hold_med,hold_count,train_n,train_pnl,hold_n,hold_pnl,total_pnl,ev_per_fill,sharpe,max_dd,wr_fill,avg_notional,ev_per_dollar,trades_per_day,span_days,top_coin,top_coin_pct,long_short_ratio,t_stat
0xdd5296899e9667839e4756ced0c6ea6ae21dcdec,894,228.9446,70,388,4035.589903,506,4869.544312,8905.134215,9.96100024049217,6.630260031636462,820.962276,57.81990521327014,1526.1773066800895,0.006526764745415096,10.405400152113911,85.91692649305556,SOL,35.01118568232662,0.9585062240663901,4.759597246595642
0xc0c212f6463c6cf9d1f3cc0fb75e940c34b96fa9,2264,288.87413333333336,77,1620,42524.26016427,644,8259.79920492,50784.05936919,22.431121629500883,6.615268899267067,8326.647962550007,80.56312443233425,1773.6208382036223,0.01264707830802203,26.23886904868465,86.28420667824074,TAO,21.863957597173144,316.6666666666667,4.767264264801537
0x081c9b59cf0cd905ba3d314196b4eb261f363adf,91,48.836325,6,19,360.95133764,72,1590.6136349600001,1951.5649726,21.44576892967033,6.609838798033748,0.041999999999916326,98.18181818181819,190.60375076923077,0.11251493657979121,1.2315123461621966,73.89288486111111,@107,76.92307692307692,1.75,5.945328538696502
0xe61121dd5692c97f02504d2c01be88339a7a73c9,3595,853.1528666666667,99,1296,6681.636659,2299,9716.828895,16398.465554,4.561464688178025,6.406414316896882,1425.7087470000013,64.19019316493313,790.956353272879,0.005767024525820232,40.867453165062265,87.9673119212963,BTC,8.873435326842838,6.34640522875817,6.677973947029832
0x981c9b73cc8e9817e4768c3a5beb5173991d4477,661,1510.350025,44,421,9147.399132,240,9058.092137,18205.491269000002,27.54234685173979,6.36942097907221,387.05238499999905,93.45794392523365,4972.05007509531,0.005539434727276319,7.556846072693842,87.47035385416666,ETH,31.61875945537065,0.29190751445086704,4.742163880526822
0x0c67ff84dddc2f62c9feac062ed8d11d1ca7298d,8762,75.49460833333333,284,3764,22757.6577544,4998,22205.08767388,44962.74542828,5.131561906902534,6.35954577328978,4330.389999999992,68.01920768307323,5014.618510637451,0.00102332049706613,98.05874793927075,89.35459797453704,BTC,28.475233964848208,0.38832997987927564,5.571222771011113
0x0e9295ed032c59ff7ee2d575172c1f46932a5c90,735,5.976291666666667,28,327,2578.25024403,408,330.52427021,2908.77451424,3.9575163459047618,6.253263430917701,125.76799999999957,92.82945736434108,1560.4777938691618,0.0025360927027947055,10.049328441473515,73.13921564814815,xyz:SP500,41.49659863945578,165.0,5.296430872220566
0x0c63fa8a570819c318065eebef9e07a80c534c39,4663,251.47975,93,2087,14648.02966648,2576,53129.776357,67777.80602348,14.535236119125027,6.17811578019354,11902.880733530008,65.6829360575104,2590.364211177268,0.005611271209047109,64.37948068420268,72.42991012731481,xyz:CL,14.9474587175638,0.6336311941510967,5.82504138883127
0xbaa91d6651782949d024d3783172fd5c094cd8b6,2000,484.64868333333334,176,1765,51032.70691239,235,6643.052076,57675.75898839,28.837879494195,6.14437063307812,6993.084970000014,91.77820267686424,6832.700912358921,0.004220568098046459,31.681382605634223,63.12855802083333,BTC,34.6,1.5917808219178082,4.6095563244452755
0x9fde8e59c61c290c435c2d953e70a3873e06a572,3884,734.0639416666667,42,1046,62324.1964629999,2838,47205.456741,109529.6532039999,28.200219671472684,6.116684959878805,9859.551319999984,80.83832335329342,8192.552985321834,0.0034421772702596535,47.54770873208802,81.6863757175926,BTC,47.91452111225541,72.10714285714286,8.908208821114396
0xd6098d5b1381ea2bdff4466a346e73c41046c9f7,1074,1354.5621666666666,36,662,14043.8294427,412,17629.97888,31673.8083227,29.491441641247672,6.086167214684425,1108.5916842200004,87.409200968523,2518.320416876025,0.011710758267143698,12.00757883226457,89.44351021990741,HYPE,94.87895716945997,130.2,5.964574402409555
